Subject ID,Subject Mass (g),Cage,Time (min),VO2 (ml/h/kg),VCO2 (ml/h/kg),H(1),RER,Feed,Water,"XY, XT (counts)",Hour,Day,Experiment Hour (hrs),Exp Day,Weight (g),XA,YA,DateOneHours,Ambulatory Movements (counts),DateHalfHours,ThirtyMinute,O2,CO2,dO2,dCO2,VO2(1),VO2(2),VO2(3),VCO2(1),VCO2(2),VCO2(3),RER,H(1),H(2),H(3),XT+YT,XT,XA,XF,YT,YA,YF,Z,CenT,CenA,CenF,PerT,PerA,PerF,DistK,DistD,Speed,Drink,Feed,Feces,Urine,Weight,Gender
DBH-CRE C74 M4,26.6,BOX2,19:15,4585,4467,23.012,0.974,11.21,12.02,626,3/4/2021 19:15,3/4/2021,80,4,26.6,200,182,3/4/2021 19:00,382,3/4/2021 19:00,7:00 PM,20.28,0.534,0.498,0.488,4585,1902,136,4467,1853,132,0.974,23.012,9.545,0.681,626,282,200,82,344,182,162,95,282,200,82,344,182,162,617132,2757,5,12.02,11.21,0,0,26.6,M
DBH-CRE C74 M4,26.6,BOX2,19:25,4145,4005,20.766,0.966,11.21,12.02,54,3/4/2021 19:25,3/4/2021,80,4,26.6,4,0,3/4/2021 19:00,4,3/4/2021 19:00,7:00 PM,20.33,0.489,0.455,0.443,4145,1719,123,4005,1661,119,0.966,20.766,8.613,0.615,54,52,4,48,2,0,2,0,5,2,3,49,2,47,617148,16,0,12.02,11.21,0,0,26.6,M
DBH-CRE C74 M4,26.6,BOX2,19:35,3868,3764,19.409,0.973,11.32,12.02,8,3/4/2021 19:35,3/4/2021,80,4,26.6,2,0,3/4/2021 19:00,2,3/4/2021 19:30,7:30 PM,20.35,0.461,0.425,0.415,3868,1605,115,3764,1561,111,0.973,19.409,8.05,0.574,8,8,2,6,0,0,0,0,6,1,5,2,1,1,617304,156,0,12.02,11.32,0,0,26.6,M
DBH-CRE C74 M4,26.6,BOX2,19:45,3712,3550,18.554,0.956,11.32,12.02,18,3/4/2021 19:45,3/4/2021,80,4,26.6,4,0,3/4/2021 19:00,4,3/4/2021 19:30,7:30 PM,20.38,0.432,0.4,0.386,3712,1540,110,3550,1472,105,0.956,18.554,7.696,0.549,18,8,4,4,10,0,10,0,12,2,10,6,2,4,617552,248,0,12.02,11.32,0,0,26.6,M
DBH-CRE C74 M4,26.6,BOX2,19:55,3769,3592,18.827,0.953,11.32,12.02,115,3/4/2021 19:55,3/4/2021,80,4,26.6,29,0,3/4/2021 19:00,29,3/4/2021 19:30,7:30 PM,20.37,0.439,0.407,0.392,3769,1563,112,3592,1490,106,0.953,18.827,7.809,0.557,115,103,29,74,12,0,12,4,46,15,31,69,14,55,617844,292,0,12.02,11.32,0,0,26.6,M
DBH-CRE C74 M4,26.6,BOX2,20:05,4127,4036,20.73,0.978,11.42,12.25,429,3/4/2021 20:05,3/4/2021,81,4,26.6,81,138,3/4/2021 20:00,219,3/4/2021 20:00,8:00 PM,20.33,0.49,0.452,0.444,4127,1712,122,4036,1674,119,0.978,20.73,8.598,0.614,429,127,81,46,302,138,164,56,100,66,34,329,153,176,619584,1740,3,12.25,11.42,0,0,26.6,M
DBH-CRE C74 M4,26.6,BOX2,20:15,4111,3999,20.625,0.973,11.43,12.27,72,3/4/2021 20:15,3/4/2021,81,4,26.6,6,0,3/4/2021 20:00,6,3/4/2021 20:00,8:00 PM,20.33,0.487,0.45,0.44,4111,1705,122,3999,1659,118,0.973,20.625,8.555,0.61,72,54,6,48,18,0,18,0,70,4,66,2,2,0,620268,684,1,12.27,11.43,0,0,26.6,M
DBH-CRE C74 M4,26.6,BOX2,20:25,3816,3695,19.128,0.968,11.46,12.27,150,3/4/2021 20:25,3/4/2021,81,4,26.6,24,3,3/4/2021 20:00,27,3/4/2021 20:00,8:00 PM,20.36,0.454,0.418,0.408,3816,1583,113,3695,1533,109,0.968,19.128,7.934,0.566,150,83,24,59,67,3,64,24,59,13,46,91,14,77,620774,507,1,12.27,11.46,0,0,26.6,M
DBH-CRE C74 M4,27.8,BOX2,20:35,4144,4037,20.798,0.974,11.65,12.48,921,3/4/2021 20:35,3/4/2021,81,4,27.8,252,290,3/4/2021 20:00,542,3/4/2021 20:30,8:30 PM,20.33,0.491,0.455,0.446,4144,1719,123,4037,1675,120,0.974,20.798,8.627,0.616,921,339,252,87,582,290,292,144,376,292,84,545,250,295,624444,3670,6,12.48,11.65,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,20:45,4313,4179,21.618,0.969,11.66,12.59,419,3/4/2021 20:45,3/4/2021,81,4,27.8,123,97,3/4/2021 20:00,220,3/4/2021 20:30,8:30 PM,20.31,0.502,0.467,0.456,4313,1789,128,4179,1733,124,0.969,21.618,8.967,0.64,419,232,123,109,187,97,90,43,209,114,95,210,106,104,626587,2143,4,12.59,11.66,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,20:55,4108,3965,20.574,0.965,11.67,12.62,192,3/4/2021 20:55,3/4/2021,81,4,27.8,45,27,3/4/2021 20:00,72,3/4/2021 20:30,8:30 PM,20.33,0.482,0.448,0.436,4108,1704,122,3965,1644,117,0.965,20.574,8.534,0.609,192,140,45,95,52,27,25,2,95,43,52,97,29,68,627074,487,1,12.62,11.67,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,21:05,3856,3749,19.342,0.972,11.69,12.63,33,3/4/2021 21:05,3/4/2021,82,4,27.8,0,0,3/4/2021 21:00,0,3/4/2021 21:00,9:00 PM,20.36,0.456,0.419,0.41,3856,1599,114,3749,1555,111,0.972,19.342,8.023,0.573,33,31,0,31,2,0,2,0,31,0,31,2,0,2,627293,219,0,12.63,11.69,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,21:15,3695,3571,18.51,0.967,11.71,12.63,3,3/4/2021 21:15,3/4/2021,82,4,27.8,0,0,3/4/2021 21:00,0,3/4/2021 21:00,9:00 PM,20.38,0.435,0.399,0.388,3695,1532,109,3571,1481,106,0.967,18.51,7.678,0.548,3,3,0,3,0,0,0,0,3,0,3,0,0,0,627304,11,0,12.63,11.71,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,21:25,3809,3685,19.086,0.968,11.97,12.64,281,3/4/2021 21:25,3/4/2021,82,4,27.8,96,32,3/4/2021 21:00,128,3/4/2021 21:00,9:00 PM,20.37,0.449,0.413,0.403,3809,1580,113,3685,1529,109,0.968,19.086,7.917,0.565,281,154,96,58,127,32,95,53,194,84,110,87,44,43,628434,1131,2,12.64,11.97,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,21:35,3862,3804,19.427,0.985,11.99,12.64,273,3/4/2021 21:35,3/4/2021,82,4,27.8,60,29,3/4/2021 21:00,89,3/4/2021 21:30,9:30 PM,20.36,0.463,0.422,0.417,3862,1602,114,3804,1578,113,0.985,19.427,8.058,0.575,273,118,60,58,155,29,126,4,165,49,116,108,40,68,629677,1243,2,12.64,11.99,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,21:45,3782,3715,19.015,0.982,11.99,12.64,18,3/4/2021 21:45,3/4/2021,82,4,27.8,0,0,3/4/2021 21:00,0,3/4/2021 21:30,9:30 PM,20.37,0.455,0.415,0.409,3782,1569,112,3715,1541,110,0.982,19.015,7.887,0.563,18,17,0,17,1,0,1,0,1,0,1,17,0,17,629677,0,0,12.64,11.99,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,21:55,3570,3456,17.893,0.968,11.99,12.64,22,3/4/2021 21:55,3/4/2021,82,4,27.8,0,0,3/4/2021 21:00,0,3/4/2021 21:30,9:30 PM,20.39,0.427,0.391,0.381,3570,1481,106,3456,1433,102,0.968,17.893,7.422,0.53,22,22,0,22,0,0,0,0,0,0,0,22,0,22,629677,0,0,12.64,11.99,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,22:05,3506,3388,17.562,0.966,11.99,12.64,15,3/4/2021 22:05,3/4/2021,83,4,27.8,0,0,3/4/2021 22:00,0,3/4/2021 22:00,10:00 PM,20.4,0.418,0.383,0.372,3506,1454,104,3388,1405,100,0.966,17.562,7.284,0.52,15,12,0,12,3,0,3,0,3,0,3,12,0,12,629677,0,0,12.64,11.99,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,22:15,3156,3090,15.857,0.979,11.99,12.64,101,3/4/2021 22:15,3/4/2021,83,4,27.8,4,0,3/4/2021 22:00,4,3/4/2021 22:00,10:00 PM,20.44,0.383,0.343,0.337,3156,1309,93,3090,1282,91,0.979,15.857,6.577,0.469,101,64,4,60,37,0,37,1,41,2,39,60,2,58,629736,59,0,12.64,11.99,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,22:25,3514,3431,17.643,0.976,11.99,12.64,47,3/4/2021 22:25,3/4/2021,83,4,27.8,16,0,3/4/2021 22:00,16,3/4/2021 22:00,10:00 PM,20.4,0.422,0.383,0.376,3514,1458,104,3431,1423,102,0.976,17.643,7.318,0.522,47,38,16,22,9,0,9,22,21,8,13,26,8,18,629798,62,0,12.64,11.99,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,22:35,3899,3800,19.567,0.975,12.22,12.83,367,3/4/2021 22:35,3/4/2021,83,4,27.8,51,26,3/4/2021 22:00,77,3/4/2021 22:30,10:30 PM,20.35,0.467,0.43,0.421,3899,1617,115,3800,1576,112,0.975,19.567,8.116,0.579,367,141,51,90,226,26,200,111,177,47,130,190,30,160,631073,1275,2,12.83,12.22,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,22:45,4363,4300,21.95,0.986,12.39,13,428,3/4/2021 22:45,3/4/2021,83,4,27.8,128,94,3/4/2021 22:00,222,3/4/2021 22:30,10:30 PM,20.3,0.522,0.481,0.476,4363,1810,129,4300,1784,127,0.986,21.95,9.105,0.65,428,220,128,92,208,94,114,172,190,119,71,238,103,135,632930,1857,3,13,12.39,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,22:55,4463,4343,22.394,0.973,12.44,13.2,436,3/4/2021 22:55,3/4/2021,83,4,27.8,110,127,3/4/2021 22:00,237,3/4/2021 22:30,10:30 PM,20.29,0.524,0.488,0.478,4463,1851,132,4343,1802,129,0.973,22.394,9.289,0.663,436,203,110,93,233,127,106,210,132,91,41,304,146,158,634369,1438,2,13.2,12.44,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,23:05,4619,4516,23.197,0.978,12.66,13.5,701,3/4/2021 23:05,3/4/2021,84,4,27.8,198,234,3/4/2021 23:00,432,3/4/2021 23:00,11:00 PM,20.28,0.541,0.503,0.494,4619,1916,137,4516,1873,134,0.978,23.197,9.622,0.687,701,285,198,87,416,234,182,196,360,239,121,341,193,148,637062,2693,4,13.5,12.66,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,23:15,4499,4358,22.553,0.969,12.66,13.68,954,3/4/2021 23:15,3/4/2021,84,4,27.8,319,284,3/4/2021 23:00,603,3/4/2021 23:00,11:00 PM,20.29,0.526,0.492,0.479,4499,1866,133,4358,1808,129,0.969,22.553,9.354,0.668,954,437,319,118,517,284,233,68,655,424,231,299,179,120,641055,3993,7,13.68,12.66,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,23:25,4198,4092,21.071,0.975,12.79,13.68,473,3/4/2021 23:25,3/4/2021,84,4,27.8,190,64,3/4/2021 23:00,254,3/4/2021 23:00,11:00 PM,20.32,0.497,0.46,0.451,4198,1741,124,4092,1697,121,0.975,21.071,8.74,0.624,473,328,190,138,145,64,81,236,243,144,99,230,110,120,642602,1546,3,13.68,12.79,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,23:35,4424,4295,22.187,0.971,13.01,13.83,588,3/4/2021 23:35,3/4/2021,84,4,27.8,222,119,3/4/2021 23:00,341,3/4/2021 23:30,11:30 PM,20.3,0.52,0.485,0.474,4424,1835,131,4295,1782,127,0.971,22.187,9.203,0.657,588,382,222,160,206,119,87,174,316,203,113,272,138,134,644655,2053,3,13.83,13.01,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,23:45,4248,4114,21.29,0.969,13.02,14.03,351,3/4/2021 23:45,3/4/2021,84,4,27.8,128,70,3/4/2021 23:00,198,3/4/2021 23:30,11:30 PM,20.32,0.497,0.463,0.452,4248,1762,126,4114,1706,122,0.969,21.29,8.831,0.63,351,227,128,99,124,70,54,12,208,129,79,143,69,74,645866,1211,2,14.03,13.02,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,23:55,4557,4472,22.907,0.981,13.02,14.03,591,3/4/2021 23:55,3/4/2021,84,4,27.8,204,128,3/4/2021 23:00,332,3/4/2021 23:30,11:30 PM,20.29,0.533,0.495,0.488,4557,1890,135,4472,1855,132,0.981,22.907,9.501,0.678,591,333,204,129,258,128,130,76,404,233,171,187,99,88,648331,2464,4,14.03,13.02,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,0:05,4552,4385,22.79,0.963,13.02,14.03,441,3/5/2021 0:05,3/5/2021,85,5,27.8,140,90,3/5/2021 0:00,230,3/5/2021 0:00,12:00 AM,20.28,0.529,0.498,0.483,4552,1888,135,4385,1819,130,0.963,22.79,9.453,0.675,441,253,140,113,188,90,98,99,290,148,142,151,82,69,650375,2045,3,14.03,13.02,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,0:15,4639,4539,23.302,0.979,13.02,14.09,557,3/5/2021 0:15,3/5/2021,85,5,27.8,98,123,3/5/2021 0:00,221,3/5/2021 0:00,12:00 AM,20.27,0.544,0.507,0.498,4639,1924,137,4539,1883,134,0.979,23.302,9.665,0.69,557,233,98,135,324,123,201,20,365,145,220,192,76,116,652562,2186,4,14.09,13.02,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,0:25,4505,4370,22.588,0.97,13.03,14.11,269,3/5/2021 0:25,3/5/2021,85,5,27.8,1,37,3/5/2021 0:00,38,3/5/2021 0:00,12:00 AM,20.29,0.523,0.488,0.477,4505,1869,133,4370,1813,129,0.97,22.588,9.369,0.669,269,19,1,18,250,37,213,0,225,38,187,44,0,44,665640,13079,22,14.11,13.03,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,0:35,3799,3697,19.06,0.973,13.03,14.11,106,3/5/2021 0:35,3/5/2021,85,5,27.8,6,5,3/5/2021 0:00,11,3/5/2021 0:30,12:30 AM,20.36,0.454,0.417,0.408,3799,1576,112,3697,1534,109,0.973,19.06,7.906,0.564,106,33,6,27,73,5,68,0,66,8,58,40,3,37,679652,14011,23,14.11,13.03,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,0:45,3365,3204,16.805,0.952,13.11,14.11,26,3/5/2021 0:45,3/5/2021,85,5,27.8,3,9,3/5/2021 0:00,12,3/5/2021 0:30,12:30 AM,20.42,0.398,0.366,0.352,3365,1396,100,3204,1329,95,0.952,16.805,6.97,0.497,26,12,3,9,14,9,5,0,20,11,9,6,1,5,698587,18935,32,14.11,13.11,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,0:55,3465,3329,17.336,0.961,13.11,14.11,250,3/5/2021 0:55,3/5/2021,85,5,27.8,0,160,3/5/2021 0:00,160,3/5/2021 0:30,12:30 AM,20.41,0.41,0.375,0.363,3465,1437,103,3329,1381,99,0.961,17.336,7.191,0.513,250,2,0,2,248,160,88,0,234,147,87,16,13,3,712213,13626,23,14.11,13.11,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,1:05,3354,3252,16.814,0.969,13.11,14.11,78,3/5/2021 1:05,3/5/2021,86,5,27.8,1,18,3/5/2021 1:00,19,3/5/2021 1:00,1:00 AM,20.42,0.404,0.367,0.358,3354,1391,99,3252,1349,96,0.969,16.814,6.974,0.498,78,12,1,11,66,18,48,0,68,18,50,10,1,9,730807,18594,31,14.11,13.11,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,1:15,3431,3296,17.168,0.961,13.12,14.11,157,3/5/2021 1:15,3/5/2021,86,5,27.8,25,12,3/5/2021 1:00,37,3/5/2021 1:00,1:00 AM,20.41,0.406,0.372,0.36,3431,1423,102,3296,1367,98,0.961,17.168,7.121,0.508,157,91,25,66,66,12,54,143,43,16,27,114,21,93,739836,9029,15,14.11,13.12,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,1:25,3952,3810,19.789,0.964,13.32,14.11,733,3/5/2021 1:25,3/5/2021,86,5,27.8,223,232,3/5/2021 1:00,455,3/5/2021 1:00,1:00 AM,20.36,0.461,0.428,0.415,3952,1639,117,3810,1580,113,0.964,19.789,8.208,0.586,733,342,223,119,391,232,159,189,445,296,149,288,159,129,742670,2834,5,14.11,13.32,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,1:35,4231,4150,21.264,0.981,13.32,14.22,876,3/5/2021 1:35,3/5/2021,86,5,27.8,262,273,3/5/2021 1:00,535,3/5/2021 1:30,1:30 AM,20.32,0.503,0.465,0.458,4231,1755,125,4150,1722,123,0.981,21.264,8.82,0.629,876,407,262,145,469,273,196,301,576,366,210,300,169,131,746256,3586,6,14.22,13.32,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,1:45,4378,4244,21.946,0.969,13.56,14.22,285,3/5/2021 1:45,3/5/2021,86,5,27.8,45,40,3/5/2021 1:00,85,3/5/2021 1:30,1:30 AM,20.3,0.513,0.479,0.467,4378,1816,130,4244,1760,126,0.969,21.946,9.103,0.65,285,131,45,86,154,40,114,149,143,49,94,142,36,106,748097,1841,3,14.22,13.56,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,1:55,4320,4263,21.739,0.987,13.56,14.49,529,3/5/2021 1:55,3/5/2021,86,5,27.8,81,62,3/5/2021 1:00,143,3/5/2021 1:30,1:30 AM,20.31,0.514,0.473,0.468,4320,1792,128,4263,1768,126,0.987,21.739,9.017,0.643,529,137,81,56,392,62,330,60,451,107,344,78,36,42,751374,3277,5,14.49,13.56,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,2:05,4113,3940,20.568,0.958,13.62,14.49,31,3/5/2021 2:05,3/5/2021,87,5,27.8,3,1,3/5/2021 2:00,4,3/5/2021 2:00,2:00 AM,20.34,0.474,0.445,0.43,4113,1706,122,3940,1634,117,0.958,20.568,8.531,0.609,31,22,3,19,9,1,8,34,14,3,11,17,1,16,751396,23,0,14.49,13.62,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,2:15,3741,3575,18.698,0.956,13.69,14.49,9,3/5/2021 2:15,3/5/2021,87,5,27.8,1,0,3/5/2021 2:00,1,3/5/2021 2:00,2:00 AM,20.38,0.434,0.404,0.389,3741,1552,111,3575,1483,106,0.956,18.698,7.756,0.553,9,9,1,8,0,0,0,39,9,1,8,0,0,0,751596,200,0,14.49,13.69,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,2:25,3413,3370,17.178,0.987,13.69,14.49,23,3/5/2021 2:25,3/5/2021,87,5,27.8,4,0,3/5/2021 2:00,4,3/5/2021 2:00,2:00 AM,20.41,0.413,0.372,0.368,3413,1416,101,3370,1398,100,0.987,17.178,7.125,0.508,23,20,4,16,3,0,3,13,18,2,16,5,2,3,751676,80,0,14.49,13.69,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,2:35,3414,3290,17.092,0.964,13.69,14.49,7,3/5/2021 2:35,3/5/2021,87,5,27.8,1,0,3/5/2021 2:00,1,3/5/2021 2:30,2:30 AM,20.41,0.406,0.372,0.361,3414,1416,101,3290,1365,97,0.964,17.092,7.09,0.506,7,7,1,6,0,0,0,103,2,0,2,5,1,4,751692,16,0,14.49,13.69,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,2:45,3512,3418,17.622,0.973,13.69,14.49,29,3/5/2021 2:45,3/5/2021,87,5,27.8,9,0,3/5/2021 2:00,9,3/5/2021 2:30,2:30 AM,20.4,0.419,0.382,0.374,3512,1457,104,3418,1418,101,0.973,17.622,7.309,0.522,29,23,9,14,6,0,6,43,18,6,12,11,3,8,751753,61,0,14.49,13.69,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,2:55,3389,3267,16.97,0.964,13.69,14.49,7,3/5/2021 2:55,3/5/2021,87,5,27.8,1,0,3/5/2021 2:00,1,3/5/2021 2:30,2:30 AM,20.41,0.402,0.368,0.357,3389,1406,100,3267,1355,97,0.964,16.97,7.039,0.502,7,7,1,6,0,0,0,0,0,0,0,7,1,6,751753,0,0,14.49,13.69,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,3:05,3167,3105,15.914,0.981,13.69,14.49,39,3/5/2021 3:05,3/5/2021,88,5,27.8,7,0,3/5/2021 3:00,7,3/5/2021 3:00,3:00 AM,20.44,0.385,0.345,0.339,3167,1313,94,3105,1288,92,0.981,15.914,6.601,0.471,39,29,7,22,10,0,10,17,12,4,8,27,3,24,751777,25,0,14.49,13.69,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,3:15,3451,3388,17.345,0.982,13.69,14.49,30,3/5/2021 3:15,3/5/2021,88,5,27.8,6,0,3/5/2021 3:00,6,3/5/2021 3:00,3:00 AM,20.4,0.42,0.379,0.374,3451,1431,102,3388,1405,100,0.982,17.345,7.195,0.513,30,20,6,14,10,0,10,9,18,4,14,12,2,10,751820,43,0,14.49,13.69,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,3:25,3431,3322,17.196,0.968,13.69,14.49,90,3/5/2021 3:25,3/5/2021,88,5,27.8,21,4,3/5/2021 3:00,25,3/5/2021 3:00,3:00 AM,20.4,0.414,0.377,0.368,3431,1423,102,3322,1378,98,0.968,17.196,7.133,0.509,90,64,21,43,26,4,22,41,45,11,34,45,14,31,752081,261,0,14.49,13.69,0,0,27.8,M
DBH-CRE C74 M4,27.8,BOX2,3:35,4102,3972,20.558,0.968,13.88,14.49,414,3/5/2021 3:35,3/5/2021,88,5,27.8,87,92,3/5/2021 3:00,179,3/5/2021 3:30,3:30 AM,20.34,0.48,0.445,0.434,4102,1701,121,3972,1648,118,0.968,20.558,8.527,0.609,414,173,87,86,241,92,149,189,189,106,83,225,73,152,753399,1318,2,14.49,13.88,0,0,27.8,M
DBH-CRE C74 M4,28.6,BOX2,3:45,4356,4344,21.97,0.997,14.15,14.72,554,3/5/2021 3:45,3/5/2021,88,5,28.6,103,167,3/5/2021 3:00,270,3/5/2021 3:30,3:30 AM,20.3,0.525,0.48,0.479,4356,1807,129,4344,1802,129,0.997,21.97,9.113,0.65,554,170,103,67,384,167,217,207,125,86,39,429,184,245,756049,2650,4,14.72,14.15,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,3:55,4365,4281,21.936,0.981,14.16,14.88,400,3/5/2021 3:55,3/5/2021,88,5,28.6,78,92,3/5/2021 3:00,170,3/5/2021 3:30,3:30 AM,20.3,0.516,0.478,0.47,4365,1810,129,4281,1776,127,0.981,21.936,9.099,0.649,400,157,78,79,243,92,151,218,246,108,138,154,62,92,757924,1875,3,14.88,14.16,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,4:05,4188,4117,21.059,0.983,14.29,14.97,592,3/5/2021 4:05,3/5/2021,89,5,28.6,206,126,3/5/2021 4:00,332,3/5/2021 4:00,4:00 AM,20.32,0.5,0.462,0.455,4188,1737,124,4117,1708,122,0.983,21.059,8.735,0.623,592,331,206,125,261,126,135,203,346,227,119,246,105,141,759997,2073,3,14.97,14.29,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,4:15,4333,4197,21.718,0.969,14.35,15.16,668,3/5/2021 4:15,3/5/2021,89,5,28.6,232,179,3/5/2021 4:00,411,3/5/2021 4:00,4:00 AM,20.31,0.507,0.474,0.462,4333,1797,128,4197,1741,124,0.969,21.718,9.008,0.643,668,325,232,93,343,179,164,133,439,284,155,229,127,102,762279,2281,4,15.16,14.35,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,4:25,4201,4084,21.074,0.972,14.38,15.22,631,3/5/2021 4:25,3/5/2021,89,5,28.6,262,114,3/5/2021 4:00,376,3/5/2021 4:00,4:00 AM,20.32,0.498,0.463,0.452,4201,1743,124,4084,1694,121,0.972,21.074,8.741,0.624,631,392,262,130,239,114,125,232,412,247,165,219,129,90,764475,2197,4,15.22,14.38,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,4:35,4188,4071,21.009,0.972,14.38,15.26,274,3/5/2021 4:35,3/5/2021,89,5,28.6,56,41,3/5/2021 4:00,97,3/5/2021 4:30,4:30 AM,20.32,0.494,0.459,0.448,4188,1737,124,4071,1689,121,0.972,21.009,8.714,0.622,274,102,56,46,172,41,131,4,212,71,141,62,26,36,765577,1101,2,15.26,14.38,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,4:45,4303,4242,21.648,0.986,14.38,15.26,269,3/5/2021 4:45,3/5/2021,89,5,28.6,79,60,3/5/2021 4:00,139,3/5/2021 4:30,4:30 AM,20.32,0.505,0.464,0.459,4303,1785,127,4242,1759,126,0.986,21.648,8.979,0.641,269,140,79,61,129,60,69,73,187,96,91,82,43,39,766498,921,2,15.26,14.38,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,4:55,3818,3735,19.177,0.978,14.38,15.27,11,3/5/2021 4:55,3/5/2021,89,5,28.6,6,0,3/5/2021 4:00,6,3/5/2021 4:30,4:30 AM,20.36,0.455,0.417,0.41,3818,1584,113,3735,1549,111,0.978,19.177,7.954,0.568,11,10,6,4,1,0,1,4,9,4,5,2,2,0,766540,42,0,15.27,14.38,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,5:05,3611,3498,18.1,0.969,14.38,15.27,21,3/5/2021 5:05,3/5/2021,90,5,28.6,1,0,3/5/2021 5:00,1,3/5/2021 5:00,5:00 AM,20.39,0.428,0.392,0.382,3611,1498,107,3498,1451,104,0.969,18.1,7.508,0.536,21,4,1,3,17,0,17,4,20,1,19,1,0,1,766747,207,0,15.27,14.38,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,5:15,3623,3531,18.184,0.974,14.38,15.27,69,3/5/2021 5:15,3/5/2021,90,5,28.6,16,0,3/5/2021 5:00,16,3/5/2021 5:00,5:00 AM,20.39,0.433,0.395,0.387,3623,1503,107,3531,1465,105,0.974,18.184,7.542,0.538,69,40,16,24,29,0,29,3,55,10,45,14,6,8,767201,454,1,15.27,14.38,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,5:25,3542,3423,17.744,0.966,14.38,15.27,14,3/5/2021 5:25,3/5/2021,90,5,28.6,5,0,3/5/2021 5:00,5,3/5/2021 5:00,5:00 AM,20.4,0.42,0.384,0.374,3542,1469,105,3423,1420,101,0.966,17.744,7.36,0.525,14,9,5,4,5,0,5,4,12,4,8,2,1,1,767246,45,0,15.27,14.38,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,5:35,3497,3366,17.503,0.962,14.38,15.28,89,3/5/2021 5:35,3/5/2021,90,5,28.6,23,6,3/5/2021 5:00,29,3/5/2021 5:30,5:30 AM,20.4,0.42,0.385,0.373,3497,1450,104,3366,1396,100,0.962,17.503,7.26,0.518,89,68,23,45,21,6,15,94,30,12,18,59,17,42,767414,168,0,15.28,14.38,0,0,28.6,M
DBH-CRE C74 M4,28.6,BOX2,5:45,4029,3931,20.225,0.976,14.75,15.28,389,3/5/2021 5:45,3/5/2021,90,5,28.6,103,87,3/5/2021 5:00,190,3/5/2021 5:30,5:30 AM,20.34,0.482,0.443,0.435,4029,1671,119,3931,1631,116,0.976,20.225,8.389,0.599,389,207,103,104,182,87,95,175,119,83,36,270,107,163,768714,1300,2,15.28,14.75,0,0,28.6,M
